wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0025.wav,293838,"|michalis|, the ticket of leave apostle, smiled vaguely with his glued lips, is pasty moon face drooped under the weight of melancholy ascent."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0026.wav,63118,he had been a {prisoner{ himself.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0027.wav,138638,"his own skin had sizzled under the ~red hot~ brand, he murmured softly."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0028.wav,408718,"you don't understand. he began to stay in play, but stopped short, intimidated by the dead blackness of the cavernous ties in the face. turn slowly towards him with the blind stare, as if guided only by the sound."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0029.wav,114798,he gave the discussion up with a slight shrug of the shoulders.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0030.wav,206958,"|stevie| accustomed to move about, disregarded, had got up from the (kitchen table(, carrying off his ^drawing^ to bed with him."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0031.wav,354158,the sheet of paper covered with circles dropped out of his fingers and he remained staring at the old {tourist{'s of rooted suddenly to the spot. by his morbid horror and dread of physical pain.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0032.wav,187278,his scared eyes blazed with indignation. it would hurt terribly. his mouth dropped open.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0033.wav,117038,comrade |aspen|'s face twitched with exasperation.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0034.wav,111438,i don't say that protested |michalis| gently.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0035.wav,178798,his vision of truth had grown so intense that the sound of a strange voice failed to write it this time.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0036.wav,290318,"the calls in the great settled down with a slight crash, and |michalis| the {hermit{ of visions in the &desert& of a &penitentiary&, got up impetuously."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0037.wav,174158,disdainful pout of comment. author pens thick lips accentuated the type of his face.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0038.wav,99278,he paused and added with a modest firmness.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0039.wav,90798,i would call it cannibalistic. that's what it is.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0040.wav,159598,"they are ^nursing^ their greed on the quivering flesh in the warm blood of the people, nothing else."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0041.wav,322958,|stevie swallow| the terrifying statement with |inaudible gulp| and at once as though it had been ^swift^. |poison| sank limply in a sitting posture on the steps of the &kitchen door&.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0042.wav,178318,"he closed the door behind their backs with restrained violence, turned the key shot the |bolt|."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0043.wav,81198,he was not satisfied with his {friends{.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0044.wav,128878,"with the inside of a kindred temperament, he pronounced his verdict."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0045.wav,383278,"there are natures |tuta| whose sense of justice the price exacted looms up monstrously enormous odious, oppressive worrying, humiliating, extortionate, intolerable. those are the {fanatics{."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0046.wav,71918,"in any case, he had not the time."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0047.wav,260078,"nothing was all very well for these {fellows{ who knew not mr. |vladimir| and had women to <fall< back upon, whereas he had a woman to provide for."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0048.wav,191278,"these are but a few, and for the :first: time since he opened their &shop&, he took a commercial survey of its value."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0049.wav,72078,the survey was unfavorable.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0050.wav,217998,he took the cash box out of the drawer and turning to leave the &shop& became aware that |stevie| was still downstairs.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0051.wav,138798,"he looked dubiously at his {brother{ in law, but he did not ask him for information."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0052.wav,158478,mr |verloc| perceived with some surprise that he did not know really what to say to |stevie|.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0053.wav,149198,he stood still in the middle of the &parlor& and looked into the &kitchen& in silence.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0054.wav,97038,"he watched him gesticulating, a murmuring in the &kitchen&."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0055.wav,123438,|stevie proud| round the table like an excited animal in a cage.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0056.wav,296398,"the light thrown down by the shade fell dazzlingly on the (white pillow(, sunk by the weight of her hedra posing with closed eyes and dark hair done up in several (plates( for the <night<."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0057.wav,351278,"her bare feet as if poked through the bottom of an unadorned sleeved calicle sack, but in tightly at neck and wrists, felt over the (rug( for the (slippers( while she looked upward into her {husband{'s face."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0058.wav,167278,there was no occupation that fails a man more completely than that of a secret {agent{ of {police{.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0059.wav,197198,it's like your horse suddenly falling dead under you in the midst of it uninhabited and thirsty (plane(.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0060.wav,252718,the comparison occurs to mr |luck| because he had sat astride various army horses in his time and had <now< the sensation of an incipient <fall<.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0061.wav,146158,the prospect was as black as the window ^paint^ against which he was leaning his forehead.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0062.wav,76078,"yes, not at all well."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0063.wav,581518,"down below in the quiet <now< st measured footsteps, approached the &house&, then died away, unhurried, infirm, as if the {passerby{ had started to pace out, all eternity from |gaslamp|, to gas up in <a night< without end."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0064.wav,187596,that poor boy in a very excited state. <tonight< she murmured after a pause which lasted for :three: ticks of the clock.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0065.wav,167278,this dread led him to make the remark that |stevie| had disregarded his suggestion to go to bed.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0066.wav,371118,"there was no young man of his age in &london& more willing and docile than |steven|. she affirmed none more affectionate and ready to please, and even useful as long as people did not upset his poor head."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0067.wav,167918,mr. |verloc|'s anxieties had prevented him from attaching any sense to what his {wife{ was saying.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0068.wav,88558,that boy hears too much of what is talked about here.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0069.wav,158318,"if i had known they were coming <tonight<, i would have seen to it that he went to bed at the same time i did."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0070.wav,234158,he was out of his mind with something he over heard about eating peoples flesh and drinking. blood was the good of talking like that.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0071.wav,73838,mr |verloc| was fully responsive <now<.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0072.wav,86798,"as |carl jung|, he growled savagely."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0073.wav,121678,he isn't fit to hear what said here. he believes it's all true.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0074.wav,111438,he knows no better. he gets into his passions over it.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0075.wav,143918,he glared at me as if he didn't know who i was when he went downstairs.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0076.wav,136398,i wish he had never been to school. mrs |verloc| began again brusquely.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0077.wav,77038,he gets a red face pouring over them.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0078.wav,72718,i wouldn't give :a half penny: for the whole lot.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0079.wav,321358,"the other day, |stevie| got hold of :one: and there was a story in it of a {german{ {soldier officer{ tearing :half: off the ear of a recruit and nothing was d:one: to him for it. the brute."
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0080.wav,81198,he can't stand the notion of any cruelty.
/home/ubuntu/KerasDeepSpeech/dataset/777-126732-0081.wav,48238,comfortable dear.
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0000.wav,241998,"through the influence of honorable |thomas l hammer|, he was admitted at &west point& in <1839<."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0001.wav,212878,"at this time, |grant| was not taken with war and probably events little interest in ~army~ tactics."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0002.wav,266318,"|grant| acted as mustering {officer{ until being commissioned, {colonel of the :21st: illinois volunteers{. he took the field."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0003.wav,109678,"general |halleck|, in ^speaking^ of this !battle!, said."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0004.wav,352240,"indeed, if ever a general deserved honor |grant| had won it, he had opened the &mississippi& to navigation and had captured nearly :100,000: {prisoners{ an arms."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0005.wav,105518,he was <now< {commander{ of all the ~federal forces~.
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0006.wav,122638,the capture of |lee| was a far more difficult undertaking.
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0007.wav,351278,"time wore away and on <the 9th of april 1865<, |grant| captured the ~confederate army~, |underly| thus virtually ending the !war!."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0008.wav,221358,"when his public services were finished, he started in company with his {wife{ son |jesse| and a few {friends{."
/home/ubuntu/KerasDeepSpeech/dataset/7850-111771-0009.wav,265678,his success seems to have been the outgrowth of ^hard study^ and ability to perform the most exhaustive labor without fatigue.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0000.wav,133678,some are wonderfully rot. pretty little homes for |burdekin|'s.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0001.wav,138798,"indeed, it is not a nest at all, only the beginning of :1:."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0002.wav,137358,"and there is an old story about this, which i shall tell you."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0003.wav,102638,"oh, what shall we do for a &home&?"
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0004.wav,267118,and the poor silly things ruffled up their feathers and looked miserable as only a little bird can look. when it is unhappy.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0005.wav,72718,she was indeed a clever bird.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0006.wav,241358,"she popped into her new &house& and sat there comfortably, ^peering^ out through the window slits with her sharp little eyes."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0007.wav,137998,and she saw all the other birds hopping about and ^twittering^ helplessly.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0008.wav,195598,"then all the other birds chirped eagerly. yes, yes, let us ask her to teach us."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0009.wav,278638,"so in a great company they came fluttering, hopping, ^twittering^ up to the ^elm^ tree where {mother{ |magpie| nestled comfortably in her new &house&."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0010.wav,385998,oh why is |mother magpie| dear {mother{ |magpie|? they cried? teach us how to build our nests like yours for it is growing <night< and we are tired and sleepy.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0011.wav,241198,"the {magpie{ said she would teach them if they would be a {patient{, ^diligent^, obedient class of little birds."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0012.wav,136878,and where each bird perched there it was to build its nest.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0013.wav,193358,she began to show them how to weave the :bits: of things together into nests as they should be made.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0014.wav,254958,and some of the birds who were attentive and careful soon saw how it was done and started nice homes for themselves.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0015.wav,92238,i thought that was the way to begin.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0016.wav,105838,certainly of course screamed the jackdaw.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0017.wav,278798,"here, would |pigeon| said (mother bag pie(. you must place those sticks through and a cross criss cross criss cross so."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0018.wav,151118,crisscross crisscross so interrupted the (wood pigeon(.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0019.wav,175598,"you say you know all about it, then go on and finish your nests by yourselves."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0020.wav,69676,"much luck, <may< you have."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0021.wav,251760,"and away she flew to her own {coziness{ in the ^elm^ tree, where she was soon fast asleep, forgetting all about the matter."
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0022.wav,123278,but the (wood pigeon( was in the worst case of them all.
/home/ubuntu/KerasDeepSpeech/dataset/7850-281318-0023.wav,166798,"for she had only the foundation laid crisscross, as the |magbie| had shown her."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0000.wav,270638,"a person would think that after a family had lived so long in a place, all the {neighbors{ would be fond of them. yet it is not so."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0001.wav,91278,it is disgraceful.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0002.wav,182798,they thought the trouble came from bad bringing up or no bringing up at all.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0003.wav,199118,"they always ate plain food and plenty of it, and they never ate between meals."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0004.wav,256718,"you would think that with :six: legs apison, :three: joints in each leg, they might walk quite fast, yet they never did."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0005.wav,246478,"they did not breathe it into their mouths or through gills, but took it in through some openings in the back part of their bodies."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0006.wav,105678,both |lips| asked the larvae.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0007.wav,110638,"well, our lower lips anyway answered the nymph."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0008.wav,88078,our upper lips are so small they don't matter.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0009.wav,230158,they knew that whenever they stuck out there lowered lips at the small fishes and bugs. they swam away as fast as they could.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0010.wav,411438,"indeed, the lower lip of a dragonfly child might well frightened people, for it is fastened on a long jointed arm like thing it has pincers on it, with which it catches and holds its food."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0011.wav,292878,but sometimes he straightens a joint and holds his slip out before him and then its pincers catch hold of things. he does this when he is hungry.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0012.wav,128718,scared |da| who's afraid answered he?
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0013.wav,75118,here comes a snappy turtle.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0014.wav,249038,"sure enough, there he came through the shallow water, his wet back shell, partly out of it and shining in the sunlight."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0015.wav,113038,they thought he might be going to take a nap after his dinner.
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0016.wav,356718,"he began to draw on his legs very, very slowly and just as his great heart, lower shell touched the mud. the last larva crawled out under his tail."
/home/ubuntu/KerasDeepSpeech/dataset/7850-286674-0017.wav,87918,the nymphs had already gotten away.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0000.wav,101038,|ferdinand| meditates over his good fortune.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0001.wav,258318,"in moments of deep feeling alike, sudden bursts of prosperity, as in darker hours, man must be alone."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0002.wav,291598,it requires some self communion to prepare ourselves for good fortune as well as to encounter difficulty and danger and disgrace.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0003.wav,926318,"this violent and triumphant revolution in his prospects and his fortunes was hardly yet completely comprehend it by our {friend{ |ferdinand armine|. and when he had left a note for the generous |mirabelle|, who slumbers he would not disturb at this early hour, even with good news, he strolled along up &charles street& and to the &park& in :one: of those wild and joyous reveries in which we brewed overcoming bliss and create :1000: glorious consequences."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0004.wav,123758,|ferdinand| felt his freedom as well as his happiness.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0005.wav,68558,it was indeed her ^handwriting^.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0006.wav,322478,"{restless{ with impending joy, he sauntered to the &bridge& and leaned over the balustrade. gazing on the waters in charmed and charming vacancy."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0007.wav,328878,how many incidents? how many characters? how many feelings flitted over his memory of what sweet and bitter experience that he not chew the cud?
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0008.wav,339598,":4: and <20 hours ago<, and he deemed himself the most miserable and forlorn of human beings. and <now< all the blessings of the world seemed showered at his feet."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0009.wav,235118,"the most gifted individuals in the land emulated each other, improving which entertained for him the most sincere affection."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0010.wav,449358,"he could not flatter himself, that he indeed merited such singular blessings, in yet with all his faults, which with him were but the consequences of his fiery youth, |ferdinand| had been faithful to |henrietta|."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0011.wav,94798,his constancy to her was <now< rewarded.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0012.wav,140238,ask for his {friends{. the future must prove his gratitude to them.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0013.wav,82638,it was indeed ^dancing^ on a &volcano&.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0014.wav,79278,and <now< all had ended so happily.
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0015.wav,245678,was it not all a dream of his own creation while his i had been fixed in ^abstraction^ on that brighten flowing &river&?
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0016.wav,114958,"he might be enchanted, but that was the |talisman|."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0017.wav,191118,"in the present, unsettled though hopeful state of affairs, |ferdinand| would not go home."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0018.wav,908878,"in exactly <10 minutes< it is in the power of every man to free himself from all the tumult of the world, the pangs of love, the throbs of ambition, the wear and tear of play, the recriminating boudoir, the conspiring club, the rattle |ling hell|, and find himself in a sublime sylvan solitude superior to the cedars of &lebanon& and inferior only in extent to the &chestnut forests& of &anatolia&."
/home/ubuntu/KerasDeepSpeech/dataset/7850-73752-0019.wav,98478,is |papa| alone inquired |miss temple|?
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0000.wav,293198,"|grant| was only a few :miles: away, but although the {commander{ and {chief{ he knew nothing of the hardest fought battle of the !civil war! until it was over."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0001.wav,89678,my own regiment was in the advance.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0002.wav,97518,our brigade was fearfully outnumbered.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0003.wav,293678,there were no {breastworks{ yet that one little brigrade of |hamilton|'s division stood there in the open and repulsed assault after assault.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0004.wav,192558,not |balaclava| nor the |alma| saw such fighting. it was the duel to the death.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0005.wav,177998,no battery in the whole <four years< !war! lost so many men in so short a time.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0006.wav,300878,:one: daring {rebel{ was shot down and bayoneted clear behind the line of company b where he had broken through to seize the flag of my regiment.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0007.wav,207438,"that <night< the {enemy{ slipped away, leaving hundreds and hundreds of his dead and wound it on the field."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0008.wav,230158,"with a few (lanterns(, are men then went about and tried to gather up the |woon|. did the dead were left <till morning<."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0009.wav,129518,"it was not a question of who was dead or |woon| did, but who was not."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0010.wav,144878,:15: {officers{ of our little :half: regiment were dead or |woon| did.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0011.wav,205678,i remained awake all <night< talking with a {comrade{ who shared my blanket with me. poor |jimmy king|.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0012.wav,165038,"he survived the !war!, only to be murdered later on a &plantation& in &mississippi&."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0013.wav,320878,"when <morning< came, the firing opened and for all that day, the battle raged fiercely at the left and center left. we getting the worst of it too."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0014.wav,239758,that <evening< in order came for us |hamilton|'s division to assault the {enemies{ left flank at <midnight<.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0015.wav,235438,"under the same quiet moonlight and only :600 yards: away from &us&, also lay the victorio&us& rebel army."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0016.wav,326638,"once <in the night<, i slipped away from the |bivouac| and hurried to the old &tishamingo hotel& to see a {lieutenant{ of my company who had been shot through the breast."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0017.wav,61998,i could not help my {friend{.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0018.wav,137358,go back to the regiment. he said smiling all will be needed.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0019.wav,167278,my {friend{ with many others was being carried out to die elsewhere.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0020.wav,66958,i hastened back to the lines.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0021.wav,149038,the ^cloud^ of {rebels{ we had seen divided itself into :three: columns.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0022.wav,172238,a perfect blaze of close range ^musketry^ to modem down like grass.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0023.wav,153038,"they lay in heaps of dozens, even close up to the works."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0024.wav,196398,"that <night< i stood guard under an oak tree on the &battlefield&, among the unburied dead."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0025.wav,167598,"indeed, we have the rank and file had little confidence in |grant| in those days."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0026.wav,113678,|rosecrance| protested it was in vain.
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0027.wav,213678,"it required months a great events to make rent the {hero{ of the army, which he afterward became."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0028.wav,123918,"for some reason, the dead &hatchie bridge& were not buried."
/home/ubuntu/KerasDeepSpeech/dataset/7976-105575-0029.wav,377358,"<a week< after the !battle!, my {brother{ |rode| by there on a !cavalry expedition! and made the horrible discovery that hogs were eating up the bodies of our dead {heroes{. that too was war."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0000.wav,113676,long ago there lived a {merchant{ who had :three: {daughters{.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0001.wav,235280,"<every year< at a certain day of a certain month, he went away to a distant city to collect money on account."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0002.wav,251118,"how do you know? ask their {father{. i am older and wiser than you are, and i know that there are many evils which might come upon you."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0003.wav,295438,"when it was <evening<, he led his band into a nearby &st& and in his disguise approached the {merchants{ house. he knocked at the door."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0004.wav,151598,have pity |appanah| poor unfortunate :one: he called out.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0005.wav,166798,let me enter. i pray you to pass the <night< under your roof.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0006.wav,339918,"it's surely a terrible storm outside, said the {merchants{ eldest {daughter{, as the wind rattled the tiles of the roof and the rain beaten torrents against the doors and windows."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0007.wav,87758,"he is old as well as poor, she said."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0008.wav,169518,"if we decide to show mercy to this poor {beggar{, it is not for you to oppose it."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0009.wav,153998,but we should not forget our promise to our {father{ cried the youngest {daughter{.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0010.wav,211598,"however, in spite of all she could say the ~elder sisters~ opened the door and admitted the bigger."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0011.wav,175118,"it is a fearful <night< to send away a bigger, said the eldest {sister{. while they were eating."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0012.wav,265518,"while they were talking, the {beggar{ had taken the (apples( which the girls were to eat for (dessert( and had sprinkled a sleeping powder over them."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0013.wav,209838,"the :two: eldest ate their (apples(, but the youngest could not eat that <night<. she threw the ~apple~ away."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0014.wav,166798,she did not stir and he knew that the (sleeping powder( had thoroughly done its work.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0015.wav,171278,"then she heard him go down the &stairway& and unbolt the heavy doors, which lead into the &store&."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0016.wav,133838,"it was the youngest :one: who deceived me, cried the {robber{ |chieftain|."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0017.wav,85998,"perhaps we can outwit her, yet cried another."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0018.wav,258478,"the {merchants daughter{ at :first: did not answer, but as he kept on calling to her, she finally asked him what it was that he wanted."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0019.wav,87918,"i promise you, i will do you no harm."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0020.wav,81358,you shall not come into my {father{'s &house&.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0021.wav,107758,"past the charm out to me, then said the {robber{."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0022.wav,128718,"when she returned, his hand was sticking through the hole in the door."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0023.wav,110158,the cries and curses of the {robbers{ filled the air.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0024.wav,100878,they tried in vain to breakdown the great doors.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110124-0025.wav,82958,all my worries about you were foolish.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0000.wav,487118,"he had little enough to break her bite, and once when there was a great famine in the land, he could hardly procure even his <daily< bread."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0001.wav,151118,how can we feed our children when we have no more than we can eat ourselves?
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0002.wav,227918,"oh, you {simpleton{, said she, then we must all :four: die of hunger. you had better plan the (coffins( for us."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0003.wav,195278,"but she left him no peace till he consented, saying ah, but i shall miss the poor children."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0004.wav,232398,"and as soon as their {parents{ had gone to sleep, he got up, put on his coat and unbarring the back door went out."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0005.wav,249518,"our {father{ said |hansel|, i am looking at my white cat sitting up on the roof of the &house& and trying to say goodbye."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0006.wav,250158,"but in reality, |hansel| was not looking at a cat, but every time he stopped, he dropped a pebble out of his pocket upon the path."
